#node	date	numeric date
hCoV-19/Switzerland/NE-PMI-2117-5408/2021|EPI_ISL_2226754|2021-04-30	2021-04-30	2021.327397
NODE_0000809	2020-11-08	2020.855139
hCoV-19/Ghana/WACCBIP-GS57/2021|EPI_ISL_944729|2021-01-06	2021-01-06	2021.015068
NODE_0000816	2020-11-09	2020.857748
NODE_0000067	2020-12-09	2020.938726
hCoV-19/England/ALDP-12D26F1/2021|EPI_ISL_1177237|2021-02-15	2021-02-15	2021.124658
hCoV-19/Togo/C6153/2021|EPI_ISL_1508957|2021-02-01	2021-02-01	2021.086301
hCoV-19/Ireland/LH-NVRL-21IRL45857/2021|EPI_ISL_1301960|2021-03-07	2021-03-07	2021.179452
hCoV-19/Germany/un-RKI-I-064873/2021|EPI_ISL_1570152|2021-03-11	2021-03-11	2021.190411
NODE_0000819	2020-11-10	2020.860337
NODE_0000585	2020-12-09	2020.939174
hCoV-19/Nigeria/CV789/2021|EPI_ISL_1173219|2021-01-08	2021-01-08	2021.020548
NODE_0000822	2020-12-21	2020.970108
hCoV-19/Nigeria/CV1129/2021|EPI_ISL_1970563|2021-02-20	2021-02-20	2021.138356
NODE_0000118	2020-12-29	2020.993169
hCoV-19/Nigeria/FC-CV562/2020|EPI_ISL_872626|2020-12-29	2020-12-29	2020.993169
hCoV-19/Ghana/NMIMR-TRA-21-13716/2021|EPI_ISL_2001072|2021-03-16	2021-03-16	2021.204110
NODE_0000825	2020-11-11	2020.862878
NODE_0000048	2020-12-14	2020.951970
hCoV-19/Italy/LAZ-AMC-210107948-DS/2021|EPI_ISL_1855102|2021-01-07	2021-01-07	2021.017808
hCoV-19/Ghana/NMIMR-TRA-21-12870/2021|EPI_ISL_2001094|2021-02-08	2021-02-08	2021.105479
hCoV-19/USA/NC-UNC-1030/2021|EPI_ISL_1854858|2021-04-16	2021-04-16	2021.289041
hCoV-19/Belgium/rega-3888/2021|EPI_ISL_1322695|2021-02-24	2021-02-24	2021.149315
NODE_0000052	2021-03-20	2021.215062
hCoV-19/France/ARA-HCL021070608101/2021|EPI_ISL_1788551|2021-04-12	2021-04-12	2021.278082
hCoV-19/France/ARA-HCL990000254969/2021|EPI_ISL_2016154|2021-04-22	2021-04-22	2021.305479
NODE_0000053	2021-04-05	2021.259089
hCoV-19/France/IDF-HMN-21042160481/2021|EPI_ISL_1756612|2021-04-13	2021-04-13	2021.280822
NODE_0000151	2021-04-30	2021.327397
hCoV-19/Switzerland/NE-PMI-2118-0964/2021|EPI_ISL_2226759|2021-05-03	2021-05-03	2021.335616
hCoV-19/Switzerland/NE-PMI-2117-5765/2021|EPI_ISL_2226755|2021-04-30	2021-04-30	2021.327397
NODE_0000152	2021-04-12	2021.277140
hCoV-19/France/ARA-HCL021079572801/2021|EPI_ISL_2015920|2021-04-27	2021-04-27	2021.319178
NODE_0000155	2021-04-23	2021.308219
hCoV-19/France/ARA-HCL021079780101/2021|EPI_ISL_2016006|2021-04-23	2021-04-23	2021.308219
NODE_0000156	2021-04-26	2021.316438
hCoV-19/France/ARA-HCL021079550401/2021|EPI_ISL_2015899|2021-04-27	2021-04-27	2021.319178
hCoV-19/France/ARA-HCL021079766501/2021|EPI_ISL_2015999|2021-04-26	2021-04-26	2021.316438
NODE_0000578	2020-11-12	2020.865800
NODE_0000943	2021-03-11	2021.191261
hCoV-19/Spain/GA-CHUVI-19241170/2021|EPI_ISL_1478842|2021-03-20	2021-03-20	2021.215068
hCoV-19/Australia/WA635/2021|EPI_ISL_1295934|2021-03-12	2021-03-12	2021.193151
NODE_0000580	2020-11-13	2020.868541
NODE_0000164	2020-12-08	2020.936661
hCoV-19/Nigeria/CV866/2021|EPI_ISL_1235656|2021-01-31	2021-01-31	2021.083562
NODE_0000213	2020-12-23	2020.975565
hCoV-19/Philippines/PH-PGC-02422/2021|EPI_ISL_2155777|2021-01-09	2021-01-09	2021.023288
hCoV-19/India/TG-CCMB-BN434/2021|EPI_ISL_1838838|2021-04-02	2021-04-02	2021.250685
NODE_0000221	2021-02-03	2021.091781
hCoV-19/Germany/BW-RKI-I-038984/2021|EPI_ISL_1285345|2021-02-03	2021-02-03	2021.091781
NODE_0000222	2021-02-15	2021.125245
hCoV-19/Germany/BW-RKI-I-038996/2021|EPI_ISL_1285357|2021-03-01	2021-03-01	2021.163014
NODE_0000843	2021-02-19	2021.136352
hCoV-19/Germany/un-RKI-I-059221/2021|EPI_ISL_1563876|2021-03-22	2021-03-22	2021.220548
NODE_0000586	2021-03-03	2021.168493
hCoV-19/Germany/BW-RKI-I-038999/2021|EPI_ISL_1285360|2021-03-03	2021-03-03	2021.168493
hCoV-19/Germany/BW-RKI-I-038986/2021|EPI_ISL_1285347|2021-03-04	2021-03-04	2021.171233
NODE_0000241	2021-01-21	2021.055374
hCoV-19/Denmark/DCGC-44372/2021|EPI_ISL_1024750|2021-02-01	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-44368/2021|EPI_ISL_1024746|2021-02-01	2021-02-01	2021.086301
NODE_0000257	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-44132/2021|EPI_ISL_1024510|2021-02-01	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-43756/2021|EPI_ISL_1024134|2021-02-01	2021-02-01	2021.086301
NODE_0000850	2021-01-24	2021.064809
hCoV-19/Denmark/DCGC-78947/2021|EPI_ISL_1887588|2021-01-25	2021-01-25	2021.067123
NODE_0000851	2021-01-25	2021.067123
hCoV-19/Denmark/DCGC-41839/2021|EPI_ISL_973557|2021-01-25	2021-01-25	2021.067123
NODE_0000595	2021-01-28	2021.076667
NODE_0000260	2021-02-22	2021.143836
hCoV-19/Denmark/DCGC-85161/2021|EPI_ISL_1894479|2021-02-22	2021-02-22	2021.143836
hCoV-19/Denmark/DCGC-48109/2021|EPI_ISL_1123633|2021-02-22	2021-02-22	2021.143836
hCoV-19/Denmark/DCGC-48800/2021|EPI_ISL_1125146|2021-02-22	2021-02-22	2021.143836
NODE_0000597	2021-01-29	2021.079018
NODE_0000600	2021-01-31	2021.083881
hCoV-19/Denmark/DCGC-44408/2021|EPI_ISL_1024786|2021-02-01	2021-02-01	2021.086301
NODE_0000602	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-41460/2021|EPI_ISL_973137|2021-02-01	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-44162/2021|EPI_ISL_1024540|2021-02-01	2021-02-01	2021.086301
NODE_0000603	2021-01-30	2021.081341
NODE_0000605	2021-01-31	2021.083881
NODE_0000606	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-43619/2021|EPI_ISL_1023997|2021-02-01	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-44298/2021|EPI_ISL_1024676|2021-02-01	2021-02-01	2021.086301
NODE_0000607	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-43567/2021|EPI_ISL_1023945|2021-02-01	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-43695/2021|EPI_ISL_1024073|2021-02-01	2021-02-01	2021.086301
NODE_0000608	2021-01-31	2021.083881
NODE_0000609	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-44046/2021|EPI_ISL_1024424|2021-02-01	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-44087/2021|EPI_ISL_1024465|2021-02-01	2021-02-01	2021.086301
NODE_0000610	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-41879/2021|EPI_ISL_973638|2021-02-01	2021-02-01	2021.086301
NODE_0000611	2021-02-06	2021.100536
NODE_0000612	2021-02-07	2021.103059
hCoV-19/Denmark/DCGC-50171/2021|EPI_ISL_1126562|2021-02-08	2021-02-08	2021.105479
NODE_0000613	2021-02-08	2021.105479
hCoV-19/Denmark/DCGC-43258/2021|EPI_ISL_1023550|2021-02-08	2021-02-08	2021.105479
hCoV-19/Denmark/DCGC-42199/2021|EPI_ISL_1022477|2021-02-08	2021-02-08	2021.105479
NODE_0000614	2021-02-07	2021.103059
NODE_0000615	2021-02-08	2021.105479
hCoV-19/Denmark/DCGC-43048/2021|EPI_ISL_1023326|2021-02-08	2021-02-08	2021.105479
hCoV-19/Denmark/DCGC-43172/2021|EPI_ISL_1023453|2021-02-08	2021-02-08	2021.105479
NODE_0000618	2021-02-08	2021.105479
hCoV-19/Denmark/DCGC-43246/2021|EPI_ISL_1023538|2021-02-08	2021-02-08	2021.105479
NODE_0000619	2021-02-14	2021.122237
NODE_0000622	2021-02-15	2021.124658
hCoV-19/Denmark/DCGC-48807/2021|EPI_ISL_1125153|2021-02-15	2021-02-15	2021.124658
hCoV-19/Denmark/DCGC-50163/2021|EPI_ISL_1126554|2021-02-15	2021-02-15	2021.124658
NODE_0000623	2021-02-15	2021.124658
hCoV-19/Denmark/DCGC-48539/2021|EPI_ISL_1124603|2021-02-15	2021-02-15	2021.124658
NODE_0000624	2021-02-21	2021.141415
hCoV-19/Denmark/DCGC-53276/2021|EPI_ISL_1861330|2021-02-22	2021-02-22	2021.143836
NODE_0000626	2021-02-22	2021.143836
hCoV-19/Denmark/DCGC-57789/2021|EPI_ISL_1866289|2021-02-22	2021-02-22	2021.143836
hCoV-19/Denmark/DCGC-49086/2021|EPI_ISL_1125475|2021-02-22	2021-02-22	2021.143836
NODE_0000875	2020-12-15	2020.955859
hCoV-19/Italy/CAL-TIGEM-IZSM-COLLI-13989/2021|EPI_ISL_2275970|2021-05-18	2021-05-18	2021.376712
NODE_0000879	2020-12-21	2020.971828
NODE_0000165	2021-01-07	2021.018667
hCoV-19/Norway/11101/2021|EPI_ISL_2226117|2021-04-27	2021-04-27	2021.319178
NODE_0000166	2021-04-17	2021.291781
hCoV-19/Germany/NW-RKI-I-104224/2021|EPI_ISL_1848754|2021-04-22	2021-04-22	2021.305479
hCoV-19/Norway/10226/2021|EPI_ISL_1919379|2021-04-17	2021-04-17	2021.291781
NODE_0000168	2021-02-03	2021.092652
hCoV-19/Germany/un-RKI-I-141428/2021|EPI_ISL_2125114|2021-05-05	2021-05-05	2021.341096
NODE_0000169	2021-02-10	2021.110959
hCoV-19/Germany/BW-RKI-I-039022/2021|EPI_ISL_1285383|2021-02-10	2021-02-10	2021.110959
hCoV-19/Germany/BW-RKI-I-039004/2021|EPI_ISL_1285365|2021-03-01	2021-03-01	2021.163014
NODE_0000592	2021-03-03	2021.168493
hCoV-19/Germany/un-RKI-I-059222/2021|EPI_ISL_1563877|2021-03-22	2021-03-22	2021.220548
hCoV-19/Germany/BW-RKI-I-039016/2021|EPI_ISL_1285377|2021-03-03	2021-03-03	2021.168493
NODE_0000627	2020-12-29	2020.994498
hCoV-19/Nigeria/CV842/2021|EPI_ISL_1173239|2021-01-21	2021-01-21	2021.056164
NODE_0000629	2020-12-29	2020.994498
NODE_0000631	2021-01-19	2021.050062
NODE_0000632	2021-01-19	2021.050258
NODE_0000634	2021-02-19	2021.136459
hCoV-19/Belarus/RRPCEM_VIS_874/2021|EPI_ISL_2032231|2021-03-22	2021-03-22	2021.220548
hCoV-19/Japan/IC-0876/2021|EPI_ISL_1927297|2021-03-15	2021-03-15	2021.201370
NODE_0000214	2021-02-03	2021.091781
hCoV-19/Italy/EMR-UOM-PVS_0021/2021|EPI_ISL_1049260|2021-02-03	2021-02-03	2021.091781
NODE_0000636	2021-02-13	2021.120024
hCoV-19/Italy/VEN-IZSVe-21RS593-1_VE/2021|EPI_ISL_1524619|2021-03-16	2021-03-16	2021.204110
NODE_0000637	2021-03-09	2021.185172
NODE_0000215	2021-03-26	2021.232686
hCoV-19/Italy/VEN-IZSVe-21RS1017-7_TV/2021|EPI_ISL_1914286|2021-04-20	2021-04-20	2021.300000
hCoV-19/Italy/ABR-IZSGC-226367/2021|EPI_ISL_1785083|2021-04-20	2021-04-20	2021.300000
NODE_0000639	2021-03-15	2021.201370
hCoV-19/Italy/VEN-IZSVe-21RS592-27_PD/2021|EPI_ISL_1524571|2021-03-15	2021-03-15	2021.201370
NODE_0000641	2021-03-16	2021.204110
hCoV-19/Italy/VEN-IZSVe-21RS593-2_VE/2021|EPI_ISL_1524618|2021-03-16	2021-03-16	2021.204110
hCoV-19/Italy/ABR-IZSGC-248718/2021|EPI_ISL_2001420|2021-04-30	2021-04-30	2021.327397
NODE_0000225	2021-02-02	2021.088166
NODE_0000229	2021-03-11	2021.190411
hCoV-19/England/CAMC-13D301F/2021|EPI_ISL_1327390|2021-03-11	2021-03-11	2021.190411
hCoV-19/England/CAMC-13FBE44/2021|EPI_ISL_1374130|2021-03-17	2021-03-17	2021.206849
NODE_0000646	2021-02-08	2021.104692
NODE_0000647	2021-02-14	2021.120927
hCoV-19/India/TG-CCMB-BN426/2021|EPI_ISL_1838837|2021-04-02	2021-04-02	2021.250685
NODE_0000651	2021-02-14	2021.123179
hCoV-19/Japan/IC-0924/2021|EPI_ISL_1927302|2021-03-30	2021-03-30	2021.242466
hCoV-19/USA/MN-MDH-6453/2021|EPI_ISL_2015212|2021-04-02	2021-04-02	2021.250685
NODE_0000230	2021-04-27	2021.319178
hCoV-19/Ireland/D-NVRL-22IRL49983/2021|EPI_ISL_2131887|2021-04-27	2021-04-27	2021.319178
hCoV-19/Ireland/D-NVRL-22IRL49256/2021|EPI_ISL_2131933|2021-04-27	2021-04-27	2021.319178
NODE_0000653	2021-04-28	2021.321918
hCoV-19/Ireland/D-NVRL-22IRL53021/2021|EPI_ISL_2088160|2021-04-28	2021-04-28	2021.321918
NODE_0000654	2021-04-29	2021.324982
NODE_0000657	2021-05-01	2021.330456
hCoV-19/Ireland/D-NVRL-90IRL41414/2021|EPI_ISL_2241015|2021-05-03	2021-05-03	2021.335616
NODE_0000658	2021-05-02	2021.332877
hCoV-19/Ireland/D-NVRL-90IRL36208/2021|EPI_ISL_2241138|2021-05-02	2021-05-02	2021.332877
hCoV-19/Ireland/MH-NVRL-90IRL34175/2021|EPI_ISL_2241212|2021-05-02	2021-05-02	2021.332877
NODE_0000659	2021-04-30	2021.327397
hCoV-19/Ireland/MH-NVRL-22IRL57916/2021|EPI_ISL_2132118|2021-04-30	2021-04-30	2021.327397
NODE_0000661	2021-05-02	2021.333196
NODE_0000663	2021-05-03	2021.335616
hCoV-19/Ireland/D-NVRL-90IRL41353/2021|EPI_ISL_2240985|2021-05-03	2021-05-03	2021.335616
hCoV-19/Ireland/D-NVRL-22IRL81496/2021|EPI_ISL_2193872|2021-05-07	2021-05-07	2021.346575
NODE_0000664	2021-05-03	2021.335616
hCoV-19/Ireland/D-NVRL-90IRL40328/2021|EPI_ISL_2241259|2021-05-03	2021-05-03	2021.335616
hCoV-19/Ireland/D-NVRL-90IRL42013/2021|EPI_ISL_2241025|2021-05-03	2021-05-03	2021.335616
NODE_0000174	2021-01-11	2021.027839
hCoV-19/Singapore/402/2021|EPI_ISL_1477037|2021-03-29	2021-03-29	2021.239726
hCoV-19/Philippines/PH-PGC-06260/2021|EPI_ISL_2156201|2021-02-11	2021-02-11	2021.113699
NODE_0000180	2021-03-22	2021.219185
hCoV-19/USA/WA-UW-2021040508438/2021|EPI_ISL_1628193|2021-04-05	2021-04-05	2021.258904
hCoV-19/USA/WA-PHL-000483/2021|EPI_ISL_1747420|2021-04-16	2021-04-16	2021.289041
NODE_0000177	2021-01-21	2021.057483
hCoV-19/USA/MA-CDC-STM-000046382/2021|EPI_ISL_1593082|2021-03-31	2021-03-31	2021.245205
NODE_0000178	2021-02-27	2021.156793
hCoV-19/USA/ME-HETL-J2373/2021|EPI_ISL_1523698|2021-03-19	2021-03-19	2021.212329
hCoV-19/USA/ME-HETL-J2377/2021|EPI_ISL_1523701|2021-03-19	2021-03-19	2021.212329
NODE_0000181	2021-01-20	2021.052639
hCoV-19/Denmark/DCGC-65870/2021|EPI_ISL_1874441|2021-02-22	2021-02-22	2021.143836
hCoV-19/Germany/NW-RKI-I-051370/2021|EPI_ISL_1434170|2021-03-18	2021-03-18	2021.209589
hCoV-19/Ireland/C-NVRL-21IRL45350/2021|EPI_ISL_1252902|2021-02-24	2021-02-24	2021.149315
hCoV-19/India/TG-CCMB-MMG2021a006693/2021|EPI_ISL_2157166|2021-05-03	2021-05-03	2021.335616
NODE_0000196	2021-01-24	2021.065248
hCoV-19/India/TG-CCMB-BN921/2021|EPI_ISL_1838857|2021-04-07	2021-04-07	2021.264384
hCoV-19/India/TG-CCMB-BJ839/2021|EPI_ISL_1838768|2021-03-17	2021-03-17	2021.206849
hCoV-19/India/TG-CCMB-BJ146/2021|EPI_ISL_1838722|2021-03-08	2021-03-08	2021.182192
hCoV-19/India/TG-CCMB-CIA1401/2021|EPI_ISL_2157073|2021-04-19	2021-04-19	2021.297260
hCoV-19/India/TG-CCMB-BL372/2021|EPI_ISL_1838798|2021-03-26	2021-03-26	2021.231507
NODE_0000917	2021-01-13	2021.035342
NODE_0000202	2021-01-28	2021.075342
hCoV-19/Rwanda/NRLNAT3081/2021|EPI_ISL_1301754|2021-01-28	2021-01-28	2021.075342
hCoV-19/Germany/NW-RKI-I-055855/2021|EPI_ISL_1439440|2021-03-23	2021-03-23	2021.223288
hCoV-19/USA/MD-CDC-LC0037600/2021|EPI_ISL_1695028|2021-03-31	2021-03-31	2021.245205
hCoV-19/Sri	--	--
NODE_0000204	2021-02-22	2021.142848
hCoV-19/USA/NY-PRL-2021_03_17_00C21/2021|EPI_ISL_1306275|2021-03-15	2021-03-15	2021.201370
hCoV-19/USA/NY-PRL-2021_03_17_00E20/2021|EPI_ISL_1306282|2021-03-15	2021-03-15	2021.201370
NODE_0000673	2021-01-22	2021.059697
hCoV-19/Sweden/3637970116/2021|EPI_ISL_1808671|2021-03-29	2021-03-29	2021.239726
NODE_0000674	2021-01-23	2021.062496
hCoV-19/India/TG-CCMB-BJ142/2021|EPI_ISL_1838718|2021-03-08	2021-03-08	2021.182192
NODE_0000675	2021-01-24	2021.065117
hCoV-19/Norway/4270/2021|EPI_ISL_1579181|2021-02-18	2021-02-18	2021.132877
NODE_0000676	2021-01-25	2021.067734
hCoV-19/Japan/IC-0887/2021|EPI_ISL_1927300|2021-03-19	2021-03-19	2021.212329
NODE_0000678	2021-01-26	2021.070345
hCoV-19/Singapore/630/2021|EPI_ISL_1719870|2021-04-18	2021-04-18	2021.294521
NODE_0000679	2021-01-27	2021.072937
NODE_0000201	2021-02-23	2021.145914
hCoV-19/India/TG-CCMB-BK639/2021|EPI_ISL_1838789|2021-03-24	2021-03-24	2021.226027
hCoV-19/Germany/RP-RKI-I-101813/2021|EPI_ISL_1847217|2021-04-15	2021-04-15	2021.286301
NODE_0000681	2021-01-28	2021.075342
hCoV-19/Norway/2755/2021|EPI_ISL_1251972|2021-01-28	2021-01-28	2021.075342
NODE_0000682	2021-01-31	2021.083941
hCoV-19/Norway/2675/2021|EPI_ISL_1251950|2021-02-01	2021-02-01	2021.086301
NODE_0000683	2021-02-01	2021.086301
hCoV-19/Norway/2740/2021|EPI_ISL_1251967|2021-02-01	2021-02-01	2021.086301
NODE_0000684	2021-02-09	2021.108219
hCoV-19/Germany/NW-RKI-I-023540/2021|EPI_ISL_1153708|2021-02-09	2021-02-09	2021.108219
hCoV-19/Switzerland/GE-HUG-34118013/2021|EPI_ISL_2213595|2021-05-09	2021-05-09	2021.352055
NODE_0000685	2020-11-14	2020.871454
NODE_0000939	2021-02-04	2021.095299
hCoV-19/Italy/EMR-099408-023-01/2021|EPI_ISL_1510652|2021-03-18	2021-03-18	2021.209589
hCoV-19/France/ARA-HCL021070611001/2021|EPI_ISL_1788552|2021-04-12	2021-04-12	2021.278082
NODE_0000687	2020-11-15	2020.874122
NODE_0000695	2021-01-06	2021.014977
hCoV-19/Togo/C6365/2021|EPI_ISL_1508896|2021-02-04	2021-02-04	2021.094521
hCoV-19/Togo/C6366/2021|EPI_ISL_1508897|2021-02-04	2021-02-04	2021.094521
NODE_0000689	2020-11-16	2020.876855
hCoV-19/Nigeria/CV1013/2021|EPI_ISL_1715386|2021-02-15	2021-02-15	2021.124658
NODE_0000690	2020-11-17	2020.879775
NODE_0000375	2021-03-03	2021.168869
hCoV-19/France/IDF-HMN-21032250287/2021|EPI_ISL_1754921|2021-03-12	2021-03-12	2021.193151
NODE_0000692	2021-03-12	2021.193151
hCoV-19/France/IDF-HMN-21032250288/2021|EPI_ISL_1754931|2021-03-12	2021-03-12	2021.193151
hCoV-19/France/NOR-CERBAHC-20210411-S24/2021|EPI_ISL_1547506|2021-03-30	2021-03-30	2021.242466
NODE_0000693	2020-11-18	2020.882456
NODE_0000594	2020-12-21	2020.970913
hCoV-19/USA/WV-WVU-WV090251/2021|EPI_ISL_1423325|2021-01-11	2021-01-11	2021.028767
hCoV-19/Germany/BE-ChVir-LB-210326-4418/2021|EPI_ISL_1982536|2021-03-20	2021-03-20	2021.215068
hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-11227/2021|EPI_ISL_2020526|2021-04-15	2021-04-15	2021.286301
NODE_0000699	2020-11-19	2020.885223
hCoV-19/Nigeria/CV1111/2021|EPI_ISL_1970560|2021-02-22	2021-02-22	2021.143836
NODE_0000700	2020-11-20	2020.887861
NODE_0000569	2021-01-08	2021.019983
hCoV-19/Sweden/16312789P/2021|EPI_ISL_2033624|2021-04-08	2021-04-08	2021.267123
NODE_0000703	2021-01-14	2021.037913
hCoV-19/Switzerland/VD-HUG-33985161/2021|EPI_ISL_1963290|2021-04-26	2021-04-26	2021.316438
NODE_0000572	2021-04-08	2021.267476
hCoV-19/Spain/CT-HUGTiPR014JJ2F10/2021|EPI_ISL_1831643|2021-04-18	2021-04-18	2021.294521
NODE_0000705	2021-04-16	2021.289041
hCoV-19/Spain/CT-HUGTiPR014JJ2D11/2021|EPI_ISL_1831620|2021-04-16	2021-04-16	2021.289041
NODE_0000707	2021-04-30	2021.327397
hCoV-19/Spain/CT-HUGTiPR016QP8F10/2021|EPI_ISL_2136915|2021-04-30	2021-04-30	2021.327397
hCoV-19/Spain/CT-HUGTiPR017KX9F3/2021|EPI_ISL_2254233|2021-05-10	2021-05-10	2021.354795
NODE_0000575	2021-02-24	2021.149794
hCoV-19/USA/WA-UW-68664/2021|EPI_ISL_1601346|2021-03-26	2021-03-26	2021.231507
NODE_0000711	2021-03-03	2021.168782
hCoV-19/USA/WA-UW-68525/2021|EPI_ISL_1523803|2021-03-23	2021-03-23	2021.223288
NODE_0000577	2021-03-20	2021.215624
hCoV-19/USA/WA-UW-21042243796/2021|EPI_ISL_2037519|2021-04-22	2021-04-22	2021.305479
NODE_0000713	2021-04-04	2021.255891
hCoV-19/USA/WA-UW-21042239613/2021|EPI_ISL_2037520|2021-04-22	2021-04-22	2021.305479
NODE_0000579	2021-04-20	2021.300000
hCoV-19/USA/WA-UW-21042082332/2021|EPI_ISL_2002887|2021-04-20	2021-04-20	2021.300000
hCoV-19/USA/WA-UW-21042093194/2021|EPI_ISL_2002892|2021-04-20	2021-04-20	2021.300000
NODE_0000717	2020-11-21	2020.890586
hCoV-19/England/ALDP-152EA06/2021|EPI_ISL_1830347|2021-04-22	2021-04-22	2021.305479
NODE_0000718	2020-11-23	2020.893488
NODE_0000762	2021-03-15	2021.201171
hCoV-19/Spain/MD-51434333/2021|EPI_ISL_2179749|2021-04-21	2021-04-21	2021.302740
NODE_0000765	2021-03-25	2021.229033
hCoV-19/Spain/MD-51424063/2021|EPI_ISL_2179748|2021-04-22	2021-04-22	2021.305479
hCoV-19/Spain/AS-242171377/2021|EPI_ISL_1913252|2021-04-12	2021-04-12	2021.278082
NODE_0000721	2021-04-11	2021.274401
hCoV-19/Spain/GA-CHUVI-51590021/2021|EPI_ISL_2086174|2021-04-26	2021-04-26	2021.316438
hCoV-19/Spain/HUB-59059174/2021|EPI_ISL_2003981|2021-04-11	2021-04-11	2021.275342
NODE_0000722	2020-11-23	2020.896134
NODE_0000378	2020-12-20	2020.969855
hCoV-19/Germany/NW-RKI-I-091967/2021|EPI_ISL_1726900|2021-04-14	2021-04-14	2021.283562
NODE_0000379	2021-03-14	2021.198630
hCoV-19/Canada/ABPHL-11626/2021|EPI_ISL_2169297|2021-03-31	2021-03-31	2021.245205
hCoV-19/Canada/ABPHL-10184/2021|EPI_ISL_2168069|2021-03-14	2021-03-14	2021.198630
NODE_0000725	2020-11-24	2020.898815
hCoV-19/Nigeria/CV641/2020|EPI_ISL_941289|2020-12-29	2020-12-29	2020.993169
NODE_0000726	2020-11-24	2020.898815
NODE_0000490	2020-12-05	2020.928749
NODE_0000497	2021-01-13	2021.034247
hCoV-19/Nigeria/CV960/2021|EPI_ISL_1715385|2021-01-13	2021-01-13	2021.034247
hCoV-19/Nigeria/CV1047/2021|EPI_ISL_1715404|2021-01-13	2021-01-13	2021.034247
NODE_0000974	2020-12-07	2020.932260
NODE_0000491	2021-03-30	2021.242814
hCoV-19/Germany/NW-RKI-I-104930/2021|EPI_ISL_1849448|2021-04-22	2021-04-22	2021.305479
NODE_0000492	2021-04-07	2021.264109
hCoV-19/Germany/NW-RKI-I-092522/2021|EPI_ISL_1727028|2021-04-12	2021-04-12	2021.278082
NODE_0000731	2021-04-11	2021.275342
hCoV-19/Germany/NW-RKI-I-083486/2021|EPI_ISL_1720971|2021-04-11	2021-04-11	2021.275342
NODE_0000732	2021-04-12	2021.278082
hCoV-19/Germany/NW-RKI-I-092545/2021|EPI_ISL_1727049|2021-04-12	2021-04-12	2021.278082
hCoV-19/Germany/NW-RKI-I-092498/2021|EPI_ISL_1727004|2021-04-14	2021-04-14	2021.283562
NODE_0000979	2020-12-14	2020.950941
hCoV-19/Nigeria/CV1333/2021|EPI_ISL_2240776|2021-02-13	2021-02-13	2021.119178
NODE_0000980	2020-12-24	2020.978511
hCoV-19/Nigeria/CV936/2021|EPI_ISL_1715371|2021-01-08	2021-01-08	2021.020548
NODE_0000733	2020-12-31	2020.999235
hCoV-19/Nigeria/CV1313/2021|EPI_ISL_2240767|2021-02-16	2021-02-16	2021.127397
NODE_0000734	2020-12-31	2020.999235
NODE_0000503	2021-01-16	2021.043634
hCoV-19/Slovenia/57573_VERO/2021|EPI_ISL_1509920|2021-02-01	2021-02-01	2021.086301
NODE_0000505	2021-01-24	2021.064678
hCoV-19/Slovenia/73900/2021|EPI_ISL_1118865|2021-02-10	2021-02-10	2021.110959
hCoV-19/Slovenia/92156/2021|EPI_ISL_1210514|2021-02-19	2021-02-19	2021.135616
NODE_0000737	2021-02-01	2021.086301
hCoV-19/Slovenia/57916/2021|EPI_ISL_1181834|2021-02-01	2021-02-01	2021.086301
hCoV-19/Slovenia/57573/2021|EPI_ISL_1181833|2021-02-01	2021-02-01	2021.086301
NODE_0000738	2021-01-18	2021.048037
hCoV-19/Slovenia/90736/2021|EPI_ISL_1210516|2021-02-19	2021-02-19	2021.135616
NODE_0000739	2021-01-18	2021.048037
hCoV-19/Slovenia/58635/2021|EPI_ISL_1265234|2021-02-01	2021-02-01	2021.086301
NODE_0000740	2021-01-25	2021.067594
NODE_0000498	2021-02-15	2021.123534
hCoV-19/USA/MA-CDC-ASC210041702/2021|EPI_ISL_1737184|2021-04-01	2021-04-01	2021.247945
hCoV-19/USA/NY-CDC-LC0050881/2021|EPI_ISL_1942239|2021-04-21	2021-04-21	2021.302740
NODE_0000742	2021-01-26	2021.070241
NODE_0000743	2021-01-27	2021.072922
NODE_0000744	2021-01-28	2021.075342
hCoV-19/Slovenia/52360/2021|EPI_ISL_1250732|2021-01-28	2021-01-28	2021.075342
NODE_0000745	2021-01-29	2021.078082
hCoV-19/Australia/QLD1542/2021|EPI_ISL_944748|2021-02-01	2021-02-01	2021.086301
hCoV-19/Canada/BC-BCCDC-13529/2021|EPI_ISL_982299|2021-01-29	2021-01-29	2021.078082
NODE_0000513	2021-02-19	2021.136409
hCoV-19/Slovenia/17-023968-KR/2021|EPI_ISL_1817303|2021-04-07	2021-04-07	2021.264384
